filename,num_cnt,draw_cnt
04e10d4bc8c23306.csv,10,67.11111111111111
04e32b17ea040467.csv,13,53.416666666666664
04e5852de6d57322.csv,14,55.92307692307692
04e5b31636c71558.csv,8,56.0
04ec0c4632920017.csv,24,58.130434782608695
04edb7a11ade5517.csv,17,52.1875
04f8a5bff3580717.csv,14,44.69230769230769
0502593d326c3652.csv,23,58.04545454545455
0506e869ed8c7785.csv,17,47.625
050f85492bc21563.csv,9,66.25
0511423d72830941.csv,21,55.85
0513471072701699.csv,9,63.0
0517359a116a4984.csv,7,64.33333333333333
05264c203fe57272.csv,15,52.714285714285715
052c624982e76060.csv,16,72.33333333333333
052f0da157c94347.csv,15,64.14285714285714
053431839bb51408.csv,3,54.5
0537161a74205649.csv,12,52.27272727272727
05384e381e0b4269.csv,7,75.5
0539fbd9c1749988.csv,5,60.25
053c6746959f4333.csv,13,54.916666666666664
054026a78c8e6770.csv,8,66.28571428571429
0543db6e26085920.csv,15,52.642857142857146
054bb0d4b8cd4672.csv,41,61.525
0558c066f7361163.csv,8,61.57142857142857
05598017687c8446.csv,18,52.411764705882355
055aa33cf8e65805.csv,53,54.30769230769231
055b276cc04a6142.csv,17,54.125
055c93cbe41b1266.csv,6,79.2
056272a335e82797.csv,11,52.1
0564d8ebbaa87162.csv,8,54.285714285714285
056b42293bca5221.csv,7,59.5
056db6e28d946229.csv,8,39.0
05705e90e3ae1529.csv,10,63.22222222222222
05714a53966f7064.csv,22,54.19047619047619
05764b0fab0b7729.csv,9,46.875
057fbe543de49529.csv,12,71.9090909090909
05843ee5ee5d5430.csv,12,57.0
0584a81332588956.csv,27,61.53846153846154
0584d0c0059e4928.csv,24,59.34782608695652
0585a0d124442326.csv,14,72.38461538461539
05898ef338b82313.csv,7,53.666666666666664
058a5a1c92c24073.csv,7,41.666666666666664
059ebe39bb7e3084.csv,13,61.75
05a0841897894813.csv,18,57.588235294117645
05a0b7a84b057717.csv,20,61.1578947368421
05a1615d845c1011.csv,5,59.5
05a4634f64ba5357.csv,6,72.4
05a99ddbe2038863.csv,11,72.6
05abefa5bc247635.csv,29,63.5
05ae500d269d8363.csv,11,62.8
05b2d71f0b092910.csv,11,60.6
05b380553ca49990.csv,15,59.92857142857143
05b4175fe3d00551.csv,22,59.76190476190476
05b724cc7f1a9831.csv,11,60.3
05c32909c69c0538.csv,16,56.0
05c78cb3b13d4473.csv,7,40.333333333333336
05c884e04d7e0392.csv,19,65.77777777777777
05d568069a9d9531.csv,6,46.4
05d5ea3a58b85138.csv,6,72.2
05d83746d1cf6045.csv,15,57.07142857142857
05db4bf95cd67840.csv,17,50.9375
05db75d42a938504.csv,17,60.25
05df22f2b0f93218.csv,34,57.78787878787879
05e10c6140023684.csv,17,55.75
05e3d2527c030115.csv,11,69.2
05e45fc28fc69171.csv,14,68.38461538461539
05e9250ea6521541.csv,8,70.71428571428571
05ebd24a5d405482.csv,15,65.28571428571429
05edba4dc6672076.csv,6,68.0
05f691dcb5566934.csv,7,62.833333333333336
05fc279b3bdc5449.csv,18,62.23529411764706
05fce3153fad0624.csv,27,59.46153846153846
05fde65fc2401935.csv,21,58.05
05ff2e00f6109101.csv,17,53.25
05ffe6bdc0e40936.csv,19,47.5
0602582e36eb9805.csv,9,56.25
06089303fe2f5087.csv,9,56.125
0608ea5168493756.csv,16,64.33333333333333
060c525450a69278.csv,8,76.28571428571429
061233f7b28a2874.csv,9,37.875
061aeebdb16d2807.csv,10,64.55555555555556
061d210e115c5982.csv,13,62.333333333333336
061e33bf46ae9699.csv,20,52.0
062327f9048d7923.csv,15,56.42857142857143
0624b9e472739293.csv,7,60.5
063c9d557ad21397.csv,22,59.523809523809526
063d9bac52137322.csv,10,64.55555555555556
064151c3aa771116.csv,14,59.69230769230769
06445679a6416938.csv,17,57.375
0645abdb435d1136.csv,8,50.0
0646cd187da77082.csv,11,55.8
064868af53b71828.csv,10,52.22222222222222
06519d14f1389974.csv,101,55.41
06577bb1ab063402.csv,12,55.27272727272727
065d42a1bd651642.csv,27,56.65384615384615
06683ef5aba40361.csv,11,58.3
066a492d3cde0309.csv,5,42.25
06718726bbce3559.csv,11,63.0
06792106a82d0655.csv,8,58.285714285714285
067f267282359018.csv,20,57.526315789473685
068060e8062d7788.csv,88,64.16091954022988
06829aa060204454.csv,10,63.44444444444444
06856008882a0139.csv,34,49.484848484848484
068b1e9e53d12874.csv,6,77.4
068cdc044eea7484.csv,27,55.23076923076923
068efaef8ad88003.csv,13,51.666666666666664
0692dbd46bfb2059.csv,19,54.611111111111114
069468f877465467.csv,4,75.0
069fa582f16f1015.csv,57,55.67857142857143
06b030b220130133.csv,22,55.38095238095238
06b28c7e9f7b4044.csv,13,44.5
06b611458b2c1758.csv,54,59.9811320754717
06b7bab22da93099.csv,8,58.857142857142854
06b93e47c3100550.csv,10,74.88888888888889
06c38834faf30247.csv,9,67.125
06c61aed68663096.csv,12,37.81818181818182
06ca83a512c78460.csv,5,77.5
06d2ac54d42e6992.csv,9,56.25
06d65b62994e4765.csv,8,66.71428571428571
06e0a4ac79ac2713.csv,9,62.125
06e1287bfe836448.csv,23,59.77272727272727
06e3043a98082760.csv,21,58.85
06e6609d4e188003.csv,15,67.5
06f07638d3c43288.csv,12,69.63636363636364
06f0dcf74c3f1973.csv,12,43.45454545454545
06f0e0ddf6dd6420.csv,9,52.25
06f201f961a82041.csv,7,85.66666666666667
06f2ee5f9b0c1550.csv,16,65.13333333333334
06f67c6523119647.csv,16,50.06666666666667
06f942833f4d9063.csv,11,47.6
06ffb699a64c6153.csv,73,54.47222222222222
07007ef97b383882.csv,8,31.714285714285715
0701193d39938084.csv,8,61.42857142857143
070635a832417010.csv,8,62.142857142857146
070a045f20a57239.csv,4,79.0
070d0719b8339537.csv,10,53.44444444444444
0710e53ed8ef1500.csv,6,74.6
07228022649f7765.csv,12,55.36363636363637
07246093ea1c9974.csv,9,61.625
07290c8cd20c8300.csv,8,45.0
072a2bbd4b8c4442.csv,14,57.46153846153846
072b73e84e0f2982.csv,12,67.27272727272727
072ce3e329296779.csv,15,56.5
07309a46568f6313.csv,26,57.52
0731cc1124769595.csv,10,63.111111111111114
0732e89f76150861.csv,8,64.71428571428571
0735c46c13bf5166.csv,3,72.0
0736b0808fb72921.csv,118,57.26495726495727
07393578c6cd3587.csv,11,63.9
073a1c0949a98975.csv,7,55.333333333333336
0740d6e915d33362.csv,33,54.6875
0743b6ce478b5850.csv,17,59.0
07499d2daca66759.csv,94,60.1505376344086
0750c18855231894.csv,50,56.36734693877551
075d7bd503ea4014.csv,19,56.55555555555556
076034883f575663.csv,19,61.94444444444444
076b2cc49f675416.csv,11,66.0
0771f94113734542.csv,4,37.666666666666664
0772924c0e440357.csv,10,47.44444444444444
07737857d35f0320.csv,5,78.75
0773ff1c7a103289.csv,18,62.23529411764706
077bb7089a368781.csv,49,58.75
077e3bdb8b8d0358.csv,14,67.46153846153847
0780dc6f8d208606.csv,8,61.714285714285715
0789cfa0a7b06592.csv,4,91.33333333333333
078a2d6351a84873.csv,5,66.25
078b97b4612b7110.csv,5,59.75
078ec267177b2552.csv,13,61.333333333333336
078f09b95e3a4096.csv,5,81.25
07b7836259304630.csv,19,56.72222222222222
07b9b0e4fbf78762.csv,28,64.70370370370371
07ba302756af1256.csv,14,60.38461538461539
07bef1c4f8755752.csv,9,61.375
07c023e5bce14268.csv,17,60.5625
07c2be6eaed05213.csv,7,75.0
07c37cef54f32760.csv,8,68.71428571428571
07c46715ee1a4854.csv,12,70.72727272727273
07cd6d10726b9557.csv,19,56.5
07d434c39f305894.csv,12,57.63636363636363
07d48e71e61c4724.csv,95,66.1063829787234
07d546f023919925.csv,16,50.2
07d955c6f9282602.csv,28,57.111111111111114
07db0e3a74231053.csv,7,40.666666666666664
07e6f6ffca933162.csv,9,59.0
07ee0ad350265739.csv,12,62.90909090909091
07f348441fec5601.csv,29,58.142857142857146
07f7f99a91095534.csv,27,63.15384615384615
0806f0b7e14f5612.csv,8,56.0
080af8ce13f42060.csv,5,77.0
080cfaf476f05418.csv,15,67.21428571428571
0811fe10d5f14310.csv,11,59.5
0814233059e77000.csv,13,63.333333333333336
0814490646486660.csv,7,79.33333333333333
0818a6061d079194.csv,4,68.33333333333333
081cf5121b709325.csv,20,53.421052631578945
081e1c468f475929.csv,32,61.74193548387097
0823c3c343096657.csv,6,60.4
082f0c60b3b08969.csv,11,59.1
0833e48c15238121.csv,26,65.16
0839bc7ab96c3451.csv,25,59.458333333333336
0845bcaa6ba23654.csv,13,54.75
08473c987a7c4035.csv,14,69.23076923076923
0847bb1a34db2226.csv,14,55.61538461538461
0849953f263c8358.csv,31,57.833333333333336
084aa14c7dae6501.csv,17,53.0
0851cb7b94a76616.csv,11,60.8
0858df108a109414.csv,24,63.04347826086956
085b158dd6281748.csv,20,40.31578947368421
08623419ae1f7031.csv,12,67.63636363636364
0869d1ffabb80570.csv,14,62.23076923076923
086b965b75142603.csv,8,60.714285714285715
08785b310e150028.csv,19,48.94444444444444
087bf10832548315.csv,23,57.45454545454545
08846568c0742420.csv,17,63.8125
0884b7e1b4362553.csv,13,38.75
08861bf9dc377054.csv,20,59.473684210526315
0886a2d602149833.csv,13,65.66666666666667
0886c31af0227957.csv,15,58.857142857142854
088866545e393262.csv,13,67.83333333333333
0889672351331298.csv,18,58.64705882352941
0889d4bc1af64458.csv,7,37.5
088a30bb0d6d4196.csv,7,80.33333333333333
08909377fb143095.csv,9,66.625
0894438354736513.csv,17,61.25
0895f24b04d35874.csv,15,45.857142857142854
0899fbfa05177117.csv,24,61.26086956521739
089b1d79e3a08576.csv,6,66.8
089b27d60e490375.csv,11,58.2
08a2480fc0f75414.csv,12,65.18181818181819
08a4cc16b5f73721.csv,23,58.13636363636363
08aa0ef2b2708273.csv,18,54.0
08aaaf935aed8866.csv,7,55.333333333333336
08abffab44ea8123.csv,10,48.666666666666664
08b28f9bc9662132.csv,19,45.44444444444444
08bbfe64af558448.csv,15,71.42857142857143
08bd3e9ef89a3976.csv,82,60.358024691358025
08bee26bc9ef4309.csv,6,68.2
08beea175c291237.csv,8,62.142857142857146
08c119a6253c9333.csv,10,60.44444444444444
08c3e5319f0e6318.csv,13,62.75
08d495c218ed9620.csv,6,39.0
08d4e84f0e5d7901.csv,18,56.23529411764706
08d7945cb54f8589.csv,4,60.666666666666664
08d7b110099f1500.csv,12,66.0909090909091
08e9b7e5b9fb6779.csv,13,68.33333333333333
08f4221317b16941.csv,24,55.69565217391305
08f5653097b50255.csv,10,57.44444444444444
08f75b5f3d797345.csv,13,57.75
08f99f2a0a666177.csv,13,61.25
08fc692869126027.csv,10,58.111111111111114
090330aeaff04754.csv,35,58.26470588235294
0906cc2998fb1616.csv,32,55.67741935483871
0907687c3bbd0332.csv,18,61.0
090e2d316a518720.csv,7,63.5
091296e18d9c7091.csv,15,44.357142857142854
09136dc2de446620.csv,18,67.23529411764706
09145e1309731275.csv,9,56.625
091a6b2862ee1781.csv,9,49.125
09267b1177441157.csv,13,64.0
09275de4da663585.csv,18,55.411764705882355
092be3c8b6947368.csv,13,52.916666666666664
0939cae216cf5018.csv,21,47.55
093ed4ff8ba73376.csv,3,106.0
093f3e35ebb48579.csv,5,30.0
09468d1664300928.csv,10,54.44444444444444
0946a410ceaf5214.csv,27,62.15384615384615
094d6e7130ae6811.csv,15,60.142857142857146
0954a60f0da08840.csv,19,58.77777777777778
0954ed5a58275014.csv,12,67.45454545454545
0963d79156c56339.csv,16,60.666666666666664
09661c9912d99593.csv,17,69.125
0967bd841e9b9546.csv,13,54.25
096e3aa4edac2281.csv,15,61.57142857142857
097107e2303f2299.csv,42,57.4390243902439
097506650a011941.csv,10,56.44444444444444
097a8cc3bfe71566.csv,10,47.77777777777778
097e7f0fe6160232.csv,12,64.18181818181819
09814a4e33467574.csv,15,56.0
0988532c7e2b0696.csv,13,57.5
0989dd11f98f0819.csv,16,59.333333333333336
0990d463715c8595.csv,8,58.285714285714285
099cf75b44d24664.csv,11,67.6
09a1c9f9cc270677.csv,20,56.578947368421055
09a34f974f067493.csv,21,55.1
09a62e113cba2303.csv,37,57.083333333333336
09a6d02d75f55664.csv,15,55.214285714285715
09a99d0791e07075.csv,9,57.625
09aa0037075c7407.csv,25,63.958333333333336
09adbfaba6c81258.csv,4,50.0
09b130c587bc9955.csv,16,63.266666666666666
09b2820635478104.csv,14,73.6923076923077
09bcc3ecb3a19246.csv,8,64.0
09bebb3475516082.csv,12,58.36363636363637
09c45c3a0b233451.csv,5,74.25
09c4679d17fe2321.csv,13,67.41666666666667
09c4a553da129401.csv,8,55.285714285714285
09c739fc2bc32470.csv,15,42.5
09ce36ff0e6f6130.csv,16,59.53333333333333
09d1de18f8ac7879.csv,3,97.0
09d5805becb60003.csv,18,64.3529411764706
09d6c0c082225383.csv,27,59.65384615384615
09d9d3be37ea9266.csv,3,47.0
09dd9151b2de5439.csv,15,67.28571428571429
09e2720e9d784520.csv,12,62.09090909090909
09e69e9e18870899.csv,7,55.166666666666664
09e9860b3efc8818.csv,6,57.8
09e987e031fa2384.csv,12,64.0
09ec1e57a4259827.csv,7,78.66666666666667
09ec9067ae902716.csv,12,63.81818181818182
09f1f53fe2436697.csv,8,65.71428571428571
09f43b75b53c9883.csv,12,63.27272727272727
09f4ef28120d9798.csv,21,58.8
09f4f09a9e8f5336.csv,4,41.666666666666664
09f7f5f21cab8634.csv,12,62.18181818181818
09fa2d942f047002.csv,17,52.875
0a0239decbd04997.csv,13,53.083333333333336
0a0332c4bd9d6833.csv,13,64.08333333333333
0a0382c2a1431689.csv,13,47.5
0a0393f345f28914.csv,9,77.75
0a0645dfab978729.csv,30,57.44827586206897
0a07037b9d2d4538.csv,14,54.84615384615385
0a10cbb837877938.csv,12,66.45454545454545
0a1279bc8a4a8035.csv,9,33.375
0a12a4a1c7440483.csv,11,70.2
0a1aa5130b392332.csv,56,57.18181818181818
0a2453585f1d5046.csv,8,67.0
0a26379153a64257.csv,10,47.0
0a276828a1806260.csv,52,58.588235294117645
0a2acd76da105025.csv,16,65.86666666666666
0a328c1d0e3c6822.csv,21,55.45
0a33128cdcb52586.csv,10,71.44444444444444
0a33583bd8643750.csv,20,59.578947368421055
0a35eaddfdba1383.csv,19,59.0
0a36915d7cb39713.csv,20,53.21052631578947
0a3988dccb816474.csv,39,49.89473684210526
0a3e7840a8c64443.csv,10,57.22222222222222
0a3fabb92d4d7834.csv,5,59.75
0a405a55bcc25546.csv,14,55.84615384615385
0a406d9ed4462890.csv,8,68.14285714285714
0a44483cafb56502.csv,41,58.05
0a46948ce5943423.csv,9,62.0
0a48d99e61c93030.csv,51,58.44
0a500f8fcda16365.csv,13,66.5
0a50c5990a334191.csv,23,55.22727272727273
0a594cde12f92119.csv,16,48.46666666666667
0a603d3b973c5992.csv,61,54.1
0a636aecfb5a5083.csv,24,45.608695652173914
0a64eb9355664843.csv,19,67.11111111111111
0a6961e66a505538.csv,11,49.1
0a69a7ba495c4904.csv,133,59.5
0a6aeb5bcd0c3367.csv,7,62.5
0a6fdc46ba544722.csv,5,74.25
0a7576c831ba3611.csv,5,55.5
0a7c82ece2c65081.csv,29,55.17857142857143
0a7dfb7ba7424276.csv,18,59.23529411764706
0a7e55eedc3b4514.csv,5,53.75
0a7f6f9c22690646.csv,12,70.0909090909091
0a865b41999a9939.csv,9,57.125
0a88bb9c4a422132.csv,14,47.07692307692308
